id,label
19449,Programa de aceleração do crescimento (pac)
19450,Programa de alimentação
19451,Programa de alimentação do trabalhador (pat)
19452,Programa de aposentadoria incentivada
19453,Programa de assistência ao trabalhador rural (prorural)
19454,Programa de computador
19455,Programa de cooperação sinal vermelho contra a violência doméstica
19456,Programa de equalização de custos de produção de cana-de-açúcar
19457,Programa de financimento às exportações (proex)
19458,Programa de formação do patrimônio do servidor público (pasep)
19459,Programa de inclusão digital - pid
19460,Programa de integração social (pis)
19461,Programa de recuperação fiscal (refis)
19462,Programa de recuperação fiscal estadual
19463,Programa de rádio
19464,Programa de seguro-desemprego
19465,Programa de televisão
19466,Programa eleitoral
19467,Programa nacional de alimentação escolar (pnae)
19468,Programa nacional de desestatização (pnd)
19469,Programa nacional de fortalecimento da agricultura familiar (pronaf)
19470,Programa socioeducativo
19471,Programador
19472,Programação
19473,Progressividade
19474,Progressão de medida socioeducativa
19475,Progressão de regime
19476,Progressão funcional
19477,Progressão na escala
19478,Progressão per saltum
19479,Proibição
19480,Proibição de contratar com a administração pública
19481,Proibição de distinção de trabalho
19482,Proibição de distinção entre profissionais
19483,Projeto
19484,Projeto de lei
19485,Prolação
19486,Prolação de sentença
19487,Promessa de cessão de direitos
19488,Promessa de doação
19489,Promessa de permuta
19490,Promessa de recompensa
19491,Promissário cessionário
19492,Promissário comprador
19493,Promissário donatário
19494,Promissário vendedor
19495,Promitente cedente
19496,Promitente comprador
19497,Promitente doador
19498,Promitente vendedor
19499,Promotor ad hoc
19500,Promotor de justiça
19501,Promoção
19502,Promoção de ajuste para dificultar concorrência
19503,Promoção de ajuste para impedir concorrência
19504,Promoção de convênio para dificultar concorrência
19505,Promoção de convênio para impedir concorrência
19506,Promoção de eventos
19507,Promoção de migração ilegal
19508,Promoção militar
19509,Promoção pessoal
19510,Promoção por antiguidade
19511,Promoção por merecimento
19512,Promoção post mortem
19513,Promulgação
19514,Prontuário médico
19515,Propaganda
19516,Propaganda de discriminação de classe
19517,Propaganda de discriminação racial
19518,Propaganda de guerra
19519,Propaganda de processo para subversão da ordem política e social
19520,Propaganda desleal
19521,Propaganda eleitoral
19522,Propaganda partidária
19523,Propaganda política
19524,Propagação de doença
19525,Proponente
19526,Proporcionalidade
19527,Proposta
19528,Proposta comercial
19529,Proposta orçamentária
19530,Proposta orçamentária anual
19531,Proposta orçamentária plurianual
19532,Proposta técnica
19533,Propriedade
19534,Propriedade autoral
19535,Propriedade de marca
19536,Propriedade imaterial
19537,Propriedade industrial
19538,Propriedade intelectual
19539,Propriedade limitada
19540,Propriedade plena
19541,Propriedade privada
19542,Propriedade produtiva
19543,Propriedade pública
19544,Propriedade rural
19545,Propriedade urbana
19546,Proprietário
19547,Prorrogação
19548,Prorrogação automática
19549,Prostituição
19550,Protesto contra a alienação de bens
19551,Protesto de título
19552,Protesto especial
19553,Protesto indevido
19554,Protesto judicial
19555,Protesto necessário
19556,Protesto por falta de aceite
19557,Protesto por falta de aceite e pagamento
19558,Protesto por falta de pagamento
19559,Protesto por indicação
19560,Protesto por novo júri
19561,Proteção
19562,Proteção ao salário
19563,Proteção contra despedida arbitrária
19564,Proteção contra despedida sem justa causa
19565,Proteção do mercado de trabalho da mulher
19566,Proteção em face da automação
19567,Proteção especial
19568,Proteção possessória
19569,Protocolo
19570,Protocolo adicional
19571,Protocolo eletrônico
19572,Prova
19573,Prova (concurso público)
19574,Prova (ensino)
19575,Prova atuarial
19576,Prova de miserabilidade
19577,Prova diabólica
19578,Prova documental
19579,Prova emprestada
19580,Prova escrita
19581,Prova escrita (concurso público)
19582,Prova exclusivamente testemunhal
19583,Prova falsa
19584,Prova ilícita
19585,Prova indiciária
19586,Prova inequívoca
19587,Prova literal
19588,Prova lícita
19589,Prova material
19590,Prova nova
19591,Prova objetiva
19592,Prova objetiva (concurso público)
19593,Prova oral
19594,Prova oral (concurso público)
19595,Prova pericial
19596,Prova pré-constituída
19597,Prova testemunhal
19598,Prova técnica
19599,Provedor de acesso
19600,Provedor de informações
19601,Provedor de pesquisa
19602,Provedor de serviços
19603,Proveito econômico
19604,Proventos
19605,Proventos de qualquer natureza
19606,Proventos integrais
19607,Proventos proporcionais
19608,Provimento
19609,Provimento da corregedoria
19610,Provimento de cargo público
19611,Provimento derivado
19612,Provimento originário
19613,Provimento parcial
19614,Provisionado
19615,Provisionamento
19616,Provisão de fundos
19617,Provisão para devedores duvidosos
19618,Provocação de alta de preços
19619,Provocação de baixa de preços
19620,Provocação de oscilação de preços
19621,Provocação de tumulto
19622,Proximidade
19623,Prática abusiva
19624,Prática forense
19625,Prática reiterada
19626,Prático
19627,Prático de farmácia
19628,Pré-escola
19629,Pré-moldado
19630,Pré-requisito
19631,Prédio
19632,Prédio confinante
19633,Prédio contíguo
19634,Prédio encravado
19635,Prédio rústico
19636,Prédio separado
19637,Prédio urbano
19638,Prédio vizinho
19639,Prévia cominação legal
19640,Prévia indenização
19641,Prêmio
19642,Prêmio-aposentadoria
19643,Pró-labore
19644,Pródigo
19645,Própria
19646,Próprio
19647,Prótese
19648,Pseudônimo notório
19649,Psicólogo
19650,Psiquiatra
19651,Pss
19652,Publicação
19653,Publicação de fato verdadeiro deturpado
19654,Publicação de fato verdadeiro truncado
19655,Publicação de informação relativa à preparação de defesa externa
19656,Publicação de informação relativa à preparação de defesa interna
19657,Publicação de informação sigilosa
19658,Publicação de notícia falsa
19659,Publicação de notícia relativa à preparação de defesa externa
19660,Publicação de notícia relativa à preparação de defesa interna
19661,Publicação de segredo de estado
19662,Publicação eletrônica
19663,Publicação periódica
19664,Publicação prévia
19665,Publicação que importe em crime
19666,Publicidade
19667,Publicidade abusiva
19668,Publicidade de sorteio (contravenção)
19669,Publicidade enganosa
19670,Publicidade falsa
19671,Pulverização
19672,Punibilidade
19673,Punitive damage
19674,Punição
19675,Purgação da mora
19676,Purgação parcial da mora
19677,Página
19678,Página eletrônica
19679,Pára-quedista
19680,Pátio
19681,Pós-fato impunível
19682,Pós-operatório
19683,Pública forma
19684,Quadra poliesportiva
19685,Quadrilha
19686,Quadrilha armada
19687,Quadrimestre
19688,Quadro complementar de oficiais
19689,Quadro complementar de pessoal
19690,Quadro de acesso
19691,Quadro de carreira
19692,Quadro de pessoal
19693,Quadro geral de credores
19694,Qualidade
19695,Qualidade negativa
19696,Qualificação
19697,Qualificação jurídica do fato
19698,Quantia certa
19699,Quantidade
19700,Quarenta e cinco dias
19701,Quarenta e oito horas
19702,Quarenta e oito meses
19703,Quarenta horas semanais
19704,Quarta parte
19705,Quarta região
19706,Quarta turma
19707,Quarta-feira de cinzas
19708,Quartel
19709,Quatro anos
19710,Quatro meses
19711,Quebra antecipada do contrato
19712,Quebra de fiança
19713,Quebra de sigilo bancário
19714,Quebra de sigilo bursátil
19715,Quebra de sigilo fiscal
19716,Quebra de sigilo telefônico
19717,Quebra natural
19718,Quebra por evaporação
19719,Quebra por umidade
19720,Quebra técnica
19721,Queda
19722,Queima controlada
19723,Queimada
19724,Queixa
19725,Querela nullitatis insanabilis
19726,Querelado
19727,Querelante
19728,Querosene
19729,Quesito
19730,Quesito complexo
19731,Quesito impertinente
19732,Quesito obrigatório
19733,Quesito suplementar
19734,Questionamento
19735,Questão de direito
19736,Questão de fato
19737,Questão de ordem
19738,Questão de prova
19739,Questão federal
19740,Questão nova
19741,Questão prejudicial
19742,Quimioterapia
19743,Quinhentos empregados
19744,Quinhentos salários mínimos
19745,Quinhão hereditário
19746,Quinquênio
19747,Quinta região
19748,Quinta turma
19749,Quinto constitucional
19750,Quinto dia
19751,Quintos
19752,Quinze anos
19753,Quinze dias
19754,Quitação
19755,Quitação eleitoral
19756,Quitação imediata
19757,Quitação parcial
19758,Quitação sem ressalva
19759,Quorum
19760,Quorum qualificado
19761,Químico
19762,Rachadura
19763,Racionalidade da decisão judicial
19764,Radar
19765,Radiação
19766,Radiodifusão
19767,Radiograma
19768,Radiologia
19769,Raio x
19770,Rais
19771,Ramo de comércio
19772,Rapto
19773,Rapto consensual
19774,Rapto mediante fraude
19775,Rapto violento
19776,Rastreamento
19777,Rasura
19778,Rateio
19779,Ratificação
19780,Ratificação expressa
19781,Ratificação tácita
19782,Razão social
19783,Razões
19784,Raça
19785,Ração
19786,Ração balanceada
19787,Reabertura
19788,Reabilitação
19789,Reabilitação legal
19790,Reabilitação moral
19791,Reabilitação profissional
19792,Readaptação
19793,Readmissão
19794,Reajuste
19795,Reajuste de salário
19796,Reajuste periódico
19797,Real
19798,Realização
19799,Reavaliação
19800,Rebanho
19801,Reboque marítimo
19802,Recadastramento
19803,Recaptura
19804,Recebimento
19805,Recebimento de vantagem
19806,Recebimento de vantagem indevida para deixar de cobrar tributo
19807,Recebimento de vantagem indevida para deixar de lançar tributo
19808,Recebimento indevido
19809,Receita
19810,Receita anual
19811,Receita bruta
19812,Receita bruta anual
19813,Receita bruta mensal
19814,Receita líquida
19815,Receita médica
19816,Receita patrimonial
19817,Receita pública
19818,Receita tributária
19819,Receituário agronômico
19820,Recenseador
19821,Recenseamento
19822,Receptador
19823,Receptação
19824,Receptação culposa
19825,Receptação dolosa
19826,Receptação privilegiada
19827,Receptação qualificada
19828,Recepção de dados
19829,Recepção de lei
19830,Recepção de som
19831,Recesso forense
19832,Recesso parlamentar
19833,Recibo
19834,Recibo de depósito bancário (rdb)
19835,Recipiente
19836,Recipiente com falsa indicação
19837,Reciprocidade
19838,Reciprocidade de direitos
19839,Reclamado
19840,Reclamante
19841,Reclamação
19842,Reclamação administrativa
19843,Reclamação trabalhista
19844,Reclamação tributária
19845,Reclame
19846,Reclassificação
19847,Reclassificação do cargo
19848,Recolhimento
19849,Recolhimento antecipado
19850,Recolhimento na fonte
19851,Recolhimento restituível
19852,Recomendação internacional
19853,Recompensa
19854,Reconciliação
19855,Recondução
19856,Reconhecimento
19857,Reconhecimento de acordos coletivos de trabalho
19858,Reconhecimento de convenções coletivas de trabalho
19859,Reconhecimento de firma
19860,Reconhecimento do pedido
19861,Reconhecimento pessoal
19862,Reconsideração
19863,Reconstituição do fato
19864,Recontratação
19865,Reconvenção
19866,Reconvindo
19867,Reconvinte
19868,Recorrente
19869,Recorrido
19870,Recuperação
19871,Recuperação ambiental
19872,Recuperação judicial
19873,Recurso adesivo
19874,Recurso administrativo
19875,Recurso apócrifo
19876,Recurso cabível
19877,Recurso da acusação
19878,Recurso da defesa
19879,Recurso de revista
19880,Recurso em sentido estrito
19881,Recurso especial
19882,Recurso especial repetitivo
19883,Recurso especial retido
19884,Recurso extraordinário
19885,Recurso hierárquico
19886,Recurso hierárquico impróprio
19887,Recurso incabível
19888,Recurso inominado
19889,Recurso judicial
19890,Recurso manifestamente improcedente
19891,Recurso manifestamente inadmissível
19892,Recurso manifestamente infundado
19893,Recurso ordinário
19894,Recurso ordinário constitucional
19895,Recurso ordinário em habeas corpus
19896,Recurso ordinário em mandado de segurança
19897,Recurso principal
19898,Recurso protelatório
19899,Recurso repetitivo
19900,Recurso representativo
19901,Recurso voluntário
19902,Recursos financeiros
19903,Recursos humanos
19904,Recursos hídricos
19905,Recursos naturais
19906,Recursos privados
19907,Recusa
19908,Recusa de dados sobre a própria identidade
19909,Recusa de dados sobre a própria qualificação
19910,Recusa de moeda de curso legal
19911,Recusa de prestação de informação sobre o custo de produção
19912,Recusa de prestação de informação sobre o preço de venda
19913,Recusa de prestação de serviço essencial
19914,Recusa de venda de mercadoria
19915,Recusa injustificada
19916,Recâmbio
19917,Recém-nascido
19918,Redação
19919,Redação anterior
19920,Redação com destaque
19921,Rede credenciada
19922,Rede elétrica
19923,Rede ferroviária federal s.a. (rffsa)
19924,Rede social
19925,Redesconto
19926,Redirecionamento
19927,Redistribuição
19928,Redistribuição de processo
19929,Redução
19930,Redução a termo
19931,Redução de contribuição social
19932,Redução de tributo
19933,Redução dos riscos inerentes ao trabalho
19934,Redução permanente da capacidade laborativa
19935,Redução temporária da capacidade laborativa
19936,Redução à condição análoga à de escravo
19937,Reedição
19938,Reeleição
19939,Reembolso
19940,Reenquadramento
19941,Reestruturação
19942,Reexame
19943,Reexportação
19944,Refeição
19945,Referendo
19946,Referência
19947,Referência (direito administrativo)
19948,Refinanciamento
19949,Refinaria
19950,Reflorestamento
19951,Reforma
19952,Reforma administrativa
19953,Reforma agrária
19954,Reforma militar
19955,Reforma parcial
19956,Reforma total
19957,Reformatio in mellius
19958,Reformatio in pejus
19959,Reformatio in pejus indireta
19960,Reforço
19961,Reforço da caução
19962,Refugiado
19963,Refúgio de vida silvestre
19964,Refúgio político
19965,Regime aberto
19966,Regime aduaneiro
19967,Regime anterior
19968,Regime associado
19969,Regime celetista
19970,Regime de bens
19971,Regime de comunhão parcial de bens
19972,Regime de comunhão universal de bens
19973,Regime de cumprimento da pena
19974,Regime de dedicação exclusiva
19975,Regime de economia familiar
19976,Regime de estimativa
19977,Regime de interdependência dos litisconsortes
19978,Regime de internato
19979,Regime de pipeline
19980,Regime de recolhimento
19981,Regime de semiliberdade
19982,Regime de separação de bens
19983,Regime de tributação
19984,Regime disciplinar diferenciado (rdd)
19985,Regime dotal
19986,Regime especial
19987,Regime especial de arrecadação
19988,Regime especial de controle fiscal
19989,Regime especial de reintegração de valores tributários para as empresas exportadoras (reintegra)
19990,Regime estatutário
19991,Regime facultativo complementar de previdência social (rfcps)
19992,Regime fechado
19993,Regime geral de previdência social (rgps)
19994,Regime inicial
19995,Regime inicial aberto
19996,Regime inicial fechado
19997,Regime inicial semiaberto
19998,Regime integralmente fechado
19999,Regime jurídico
20000,Regime jurídico dos servidores públicos civis da união
20001,Regime jurídico único
20002,Regime mais gravoso
20003,Regime menos gravoso
20004,Regime militar
20005,Regime periódico de apuração
20006,Regime semiaberto
20007,Regime unificado
20008,Regimento de custas
20009,Regimento interno
20010,Registro
20011,Registro cadastral
20012,Registro civil
20013,Registro civil de pessoas jurídicas
20014,Registro civil de pessoas naturais
20015,Registro contábil
20016,Registro de casamento
20017,Registro de comércio
20018,Registro de expressão
20019,Registro de filho alheio
20020,Registro de imóveis
20021,Registro de movimento de exportação
20022,Registro de nascimento
20023,Registro de nascimento inexistente
20024,Registro de preço
20025,Registro de títulos e documentos
20026,Registro definitivo
20027,Registro não autorizado da intimidade sexual
20028,Registro profissional
20029,Registro provisório
20030,Registro público
20031,Registro torrens
20032,Região centro-oeste
20033,Região nordeste
20034,Região norte
20035,Região sudeste
20036,Região sul
20037,Regra de transição
20038,Regra jurídica
20039,Regra processual civil
20040,Regra técnica
20041,Regras de bangkok
20042,Regras de experiência comum
20043,Regras de mandela
20044,Regressão de medida socioeducativa
20045,Regressão de regime
20046,Regulamentação
20047,Regulamento
20048,Regulamento aduaneiro
20049,Regulamento autônomo
20050,Regulamento dos benefícios da previdência social (rbps)
20051,Regularidade
20052,Regularidade fiscal
20053,Regularidade formal
20054,Regularização
20055,Regência de classe
20056,Reimportação
20057,Reincidência
20058,Reincidência específica
20059,Reincidência genérica
20060,Reingresso
20061,Reingresso da mercadoria
20062,Reingresso de estrangeiro expulso
20063,Reino unido
20064,Reinquirição
20065,Reintegração
20066,Reintegração de posse
20067,Reinvestimento
20068,Reinício
20069,Reiteração
20070,Reiteração criminosa
20071,Reitor
20072,Reivindicante
20073,Rejeição
20074,Relacionamento
20075,Relativamente incapaz
20076,Relativização
20077,Relativização da coisa julgada
20078,Relator
20079,Relatório
20080,Relatório anual
20081,Relatório de impacto ambiental
20082,Relatório final
20083,Relaxamento de prisão
20084,Relação de confiança
20085,Relação de consumo
20086,Relação de trabalho
20087,Relação estatutária
20088,Relação jurídica
20089,Relação jurídica autônoma
20090,Relação jurídica condicional
20091,Relação jurídica continuativa
20092,Relação jurídica direta
20093,Relação processual
20094,Relação sexual
20095,Relação íntima de afeto
20096,Relevante interesse nacional
20097,Relevante interesse público
20098,Relevante valor social ou moral
20099,Relevância
20100,Religação
20101,Religião
20102,Remanejamento
20103,Remanescência
20104,Remembramento
20105,Remessa
20106,Remessa dos autos
20107,Remessa ex officio
20108,Remessa para o exterior
20109,Remissão (direito civil)
20110,Remissão (direito tributário)
20111,Remissão (estatuto da criança e do adolescente)
20112,Remissão da pena
20113,Remissão parcial
20114,Remissão total
20115,Remitente
20116,Remição da execução
20117,Remição da hipoteca
20118,Remição de bens
20119,Remição parcial
20120,Remição penal
20121,Remição total
20122,Remoção
20123,Remoção a pedido
20124,Remoção de bem
20125,Remoção de inventariante
20126,Remoção de ofício
20127,Remoção de pessoas
20128,Remoção de tecido
20129,Remoção de órgão
20130,Remuneração
20131,Remuneração diária
20132,Remuneração do serviço extraordinário
20133,Remuneração do trabalho noturno
20134,Remuneração variável
20135,Renda
20136,Renda bruta
20137,Renda de imóvel
20138,Renda de qualquer natureza
20139,Renda diária
20140,Renda familiar
20141,Renda fixa
20142,Renda gravada
20143,Renda líquida
20144,Renda líquida mensal
20145,Renda mensal
20146,Renda mensal final
20147,Renda mensal inicial
20148,Renda mensal vitalícia
20149,Renda per capita
20150,Renda variável
20151,Renda vitalícia
20152,Rendimento
20153,Rendimento bruto
20154,Rendimento cedular
20155,Rendimento líquido
20156,Rendimento no exterior
20157,Rendimento não-tributável
20158,Rendimento tributável
20159,Renegociação
20160,Renovação
20161,Renovação compulsória
20162,Renovação de matrícula
20163,Renúncia
20164,Renúncia ao direito de queixa
20165,Renúncia expressa
20166,Renúncia translativa
20167,Renúncia tácita
20168,Reparação de danos
20169,Repartição da receita tributária
20170,Repartição pública
20171,Repasse
20172,Repercussão
20173,Repercussão geral
20174,Repercussão social
20175,Repertório de jurisprudência
20176,Repetidora de televisão
20177,Repetição
20178,Repetição do indébito
20179,Reportagem
20180,Reposicionamento de referência
20181,Repositório oficial
20182,Reposição
20183,Repouso
20184,Repouso noturno
20185,Repouso semanal remunerado
20186,Repreensão
20187,Representado
20188,Representante
20189,Representante comercial
20190,Representante judicial
20191,Representante legal
20192,Representação
20193,Representação ativa
20194,Representação comercial
20195,Representação extrajudicial
20196,Representação fiscal
20197,Representação judicial
20198,Representação legal
20199,Representação mensal
20200,Representação passiva
20201,Representação processual
20202,Repristinação
20203,Reprodutor
20204,Reprodução
20205,Reprodução de cautela sem autorização
20206,Reprodução de certificado sem autorização
20207,Reprodução de peça filatélica
20208,Reprodução de selo
20209,Reprovabilidade
20210,Reprovabilidade da conduta
20211,Reprovação
20212,Republicação
20213,Reputação
20214,Reputação ilibada
20215,Requerente
20216,Requerido
20217,Requerimento
20218,Requerimento (jurisdição voluntária)
20219,Requisito
20220,Requisito essencial
20221,Requisito extrínseco
20222,Requisito intrínseco
20223,Requisito legal
20224,Requisito objetivo
20225,Requisito subjetivo
20226,Requisição
20227,Requisição administrativa
20228,Requisição de bens
20229,Requisição de pequeno valor (rpv)
20230,Res furtiva
20231,Res nullius
20232,Rescisão
20233,Rescisão unilateral
20234,Reserva biológica
20235,Reserva de bens
20236,Reserva de capital
20237,Reserva de contingência
20238,Reserva de desenvolvimento sustentável
20239,Reserva de domínio
20240,Reserva de fauna
20241,Reserva de lucro
20242,Reserva de plenário
20243,Reserva de poupança
20244,Reserva de vaga
20245,Reserva ecológica
20246,Reserva extrativista
20247,Reserva florestal
20248,Reserva indígena
20249,Reserva legal
20250,Reserva militar
20251,Reserva particular do patrimônio natural
20252,Reserva técnica
20253,Reservista
20254,Resgate
20255,Resgate parcial
20256,Residência
20257,Residência fixa
20258,Residência habitual
20259,Residência médica
20260,Residência oficial
20261,Resilição
20262,Resistência
20263,Resistência (crime)
20264,Resolução
20265,Resolução conjunta
20266,Resolução do contrato
20267,Responsabilidade
20268,Responsabilidade administrativa
20269,Responsabilidade civil
20270,Responsabilidade civil do estado
20271,Responsabilidade concorrente
20272,Responsabilidade contratual
20273,Responsabilidade extracontratual
20274,Responsabilidade funcional
20275,Responsabilidade grupal
20276,Responsabilidade ilimitada
20277,Responsabilidade limitada
20278,Responsabilidade objetiva
20279,Responsabilidade objetiva do estado
20280,Responsabilidade patrimonial
20281,Responsabilidade pelo fato do produto
20282,Responsabilidade pelo fato do serviço
20283,Responsabilidade penal
20284,Responsabilidade penal objetiva
20285,Responsabilidade perante terceiros
20286,Responsabilidade por ato ilícito
20287,Responsabilidade por infração
20288,Responsabilidade pré-contratual
20289,Responsabilidade solidária
20290,Responsabilidade subjetiva
20291,Responsabilidade subjetiva do estado
20292,Responsabilidade subsidiária
20293,Responsabilidade sucessiva
20294,Responsabilidade tarifada
20295,Responsabilidade tributária
20296,Responsabilidade técnica
20297,Responsável
20298,Responsável tributário
20299,Resposta
20300,Ressalva
20301,Ressaque
20302,Ressarcimento de despesa
20303,Ressarcimento de preterição
20304,Resseguradora
20305,Resseguro
20306,Restabelecimento
20307,Restaurante
20308,Restauração
20309,Restauração ambiental
20310,Restauração de autos
20311,Restinga
20312,Restituição de coisa apreendida
20313,Restituição do imposto de renda
20314,Restituição em dobro
20315,Restituição parcial
20316,Restituição total
20317,Restrição
20318,Restrição de direitos
20319,Resultado
20320,Resultado mais grave
20321,Resultado material
20322,Resultado negativo
20323,Resíduo
20324,Resíduo inflacionário
20325,Retenção
20326,Retenção de matéria-prima
20327,Retenção de meio de produção
20328,Retenção de produto necessário ao consumo
20329,Retenção indevida
20330,Retificação
20331,Retirada dos autos
20332,Retitulação
20333,Retomada de bens
20334,Retomada de imóvel
20335,Retorno
20336,Retransmissão
20337,Retratação
20338,Retratação (direito civil)
20339,Retratação do agente
20340,Retribuição adicional variável (rav)
20341,Retribuição complementar variável
20342,Retroatividade
20343,Retroatividade da lei
20344,Retrocessão
20345,Retrovenda
20346,Reunião
20347,Reunião pacífica
20348,Reutilização
20349,Revaloração da prova
20350,Revelação de segredo
20351,Revelia
20352,Revenda
20353,Revendedor
20354,Reversibilidade
20355,Reversão
20356,Revigoração
20357,Revisor
20358,Revista
20359,Revista eletrônica de jurisprudência
20360,Revista pessoal
20361,Revisão
20362,Revisão constitucional
20363,Revisão criminal
20364,Revisão geral e anual
20365,Revogação
20366,Revogação expressa
20367,Revogação facultativa
20368,Revogação obrigatória
20369,Revogação tácita
20370,Rio
20371,Rio de janeiro
20372,Rio grande do norte
20373,Rio grande do sul
20374,Rio interestadual
20375,Risco
20376,Risco administrativo
20377,Risco ambiental
20378,Risco ambiental de trabalho (rat)
20379,Risco contratual
20380,Risco da atividade
20381,Risco de vida
20382,Risco grave
20383,Risco leve
20384,Risco marítimo
20385,Risco médio
20386,Risco permitido
20387,Risco profissional
20388,Risco proibido
20389,Rixa
20390,Rodeio
20391,Rodovia
20392,Rodovia estadual
20393,Rodovia federal
20394,Rodovia municipal
20395,Rol de testemunhas
20396,Rol dos culpados
20397,Rompimento de barragem
20398,Rompimento de obstáculo
20399,Rompimento do testamento
20400,Rondônia
20401,Roraima
20402,Roubo
20403,Roubo circunstanciado
20404,Roubo famélico
20405,Roubo impróprio
20406,Roubo próprio
20407,Royalties
20408,Rua
20409,Rufianismo
20410,Ruído
20411,Rádio comunitária
20412,Réplica
20413,Réu
20414,Réu desconhecido
20415,Réu foragido
20416,Réu incerto
20417,Réu preso
20418,Réu primário
20419,Réu revel
20420,Réu solto
20421,Réu vadio
20422,Rótulo
20423,Rússia
20424,Sabotagem
20425,Sacada
20426,Sacado
20427,Sacador
20428,Safra
20429,Safra futura
20430,Sala dos advogados
20431,Sala especial de estado-maior
20432,Saldo bancário
20433,Saldo credor
20434,Saldo de caixa
20435,Saldo devedor
20436,Salto de pára-quedas
20437,Salubridade pública
20438,Salvados
20439,Salvamento
20440,Salvo-conduto
20441,Salário
20442,Salário fixo
20443,Salário in natura
20444,Salário indireto
20445,Salário mínimo
20446,Salário mínimo de referência
20447,Salário mínimo regional
20448,Salário-base
20449,Salário-de-benefício
20450,Salário-de-contribuição
20451,Salário-de-participação
20452,Salário-de-referência
20453,Salário-educação
20454,Salário-família
20455,Salário-hora
20456,Salário-maternidade
20457,Salário-utilidade
20458,Saneamento básico
20459,Saneamento do processo
20460,Sanidade mental
20461,Santa catarina
20462,Sanção
20463,Sanção administrativa
20464,Sanção civil
20465,Sanção penal
20466,Sanção presidencial
20467,Sanção tributária
20468,Saque
20469,Sargento
20470,Satisfação de lascívia mediante presença de criança ou adolescente
20471,Satélite
20472,Saída
20473,Saída antecipada
20474,Saída de mercadoria
20475,Saída temporária
20476,Saúde
20477,Saúde pública
20478,Seca
20479,Secretaria da fazenda
20480,Secretaria da previdência complementar
20481,Secretaria da receita federal (srf)
20482,Secretaria das finanças
20483,Secretaria das nações unidas
20484,Secretaria de administração federal (saf)
20485,Secretaria de educação
20486,Secretaria de estado
20487,Secretaria de estado de coordenação das administrações regionais do distrito federal
20488,Secretaria de inspeção do trabalho
20489,Secretaria de orçamento federal
20490,Secretaria de saúde
20491,Secretaria de tribunal
20492,Secretaria do meio ambiente
20493,Secretaria municipal de administração
20494,Secretaria nacional de direito econômico (snde)
20495,Secretaria-geral da presidência da república
20496,Secretário
20497,Secretário de estado
20498,Secretário de município
20499,Secretário de obras e urbanismo
20500,Secretário de serviços de comunicação eletrônica
20501,Secretário executivo
20502,Secretário parlamentar
20503,Secretário-geral
20504,Securitização
20505,Sede
20506,Sedução
20507,Segredo
20508,Segredo de estado
20509,Segredo de justiça
20510,Segredo de negócio
20511,Segredo industrial
20512,Segredo profissional
20513,Seguimento
20514,Segunda chamada
20515,Segunda fase
20516,Segunda guerra mundial
20517,Segunda instância
20518,Segunda penhora
20519,Segunda praça
20520,Segunda quinzena
20521,Segunda região
20522,Segunda seção
20523,Segunda turma
20524,Segundo acidente
20525,Segundo casamento
20526,Segundo dia
20527,Segundo dia útil
20528,Segundo habeas corpus
20529,Segundo lugar
20530,Segundo pedido
20531,Segundo recurso
20532,Segundo semestre
20533,Segundo suplente
20534,Segundo tenente
20535,Segundo turno
20536,Segundo veículo
20537,Segundo vínculo
20538,Segundo-sargento
20539,Segurado
20540,Segurado especial
20541,Segurado facultativo
20542,Segurado obrigatório
20543,Seguradora
20544,Segurança
20545,Segurança do trabalho
20546,Segurança nacional
20547,Segurança privada
20548,Segurança pública
20549,Seguridade social
20550,Seguro
20551,Seguro agrário
20552,Seguro de acidentes do trabalho (sat)
20553,Seguro de acidentes pessoais
20554,Seguro de crédito à exportação
20555,Seguro de fiança locatícia
20556,Seguro de saúde coletivo
20557,Seguro de saúde familiar
20558,Seguro de saúde individual
20559,Seguro de transporte
20560,Seguro de vida
20561,Seguro de vida em grupo
20562,Seguro em grupo
20563,Seguro especial
20564,Seguro habitacional
20565,Seguro marítimo
20566,Seguro mútuo
20567,Seguro obrigatório
20568,Seguro obrigatório de danos pessoais causados por veículos automotores de via terrestre (dpvat)
20569,Seguro privado
20570,Seguro-desemprego
20571,Seguro-garantia
20572,Seguro-viagem
20573,Seis horas diárias
20574,Seis meses
20575,Seleção
20576,Selo de controle
20577,Selo nacional
20578,Selo postal
20579,Selo público
20580,Selo-pedágio
20581,Semelhança
20582,Semente
20583,Semestre
20584,Semi-aberto
20585,Semi-imputabilidade
20586,Semovente
20587,Semáforo
20588,Senado federal
20589,Senador
20590,Senegal
20591,Senha
20592,Senhorio direto
20593,Sentença absolutória
20594,Sentença absolutória imprópria
20595,Sentença arbitral
20596,Sentença arbitral estrangeira
20597,Sentença condenatória
20598,Sentença condicional
20599,Sentença constitutiva
20600,Sentença criminal
20601,Sentença de impronúncia
20602,Sentença de liquidação
20603,Sentença de pronúncia
20604,Sentença declaratória
20605,Sentença definitiva
20606,Sentença desconstitutiva
20607,Sentença estrangeira
20608,Sentença homologatória
20609,Sentença ilíquida
20610,Sentença judicial
20611,Sentença líquida
20612,Sentença normativa
20613,Sentença nula
20614,Sentença penal condenatória
20615,Sentença rescindenda
20616,Sentença rescindida
20617,Sentença terminativa
20618,Sentimento coletivo
20619,Sentimento pessoal
20620,Separação
20621,Separação consensual
